MODEL,SCENARIO,REGION,VARIABLE,UNIT,1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
IIASA-WiC POP,SSP1_v9_130115,USA,Population|Male|Aged65-69|Secondary Education,million,,,,,,,,,,,,,3.262088799,3.920718937,4.779540097,5.758690528,5.899284331,5.318201901,5.48363952,5.689877018,5.789594682,5.613050302,5.181276658,4.489443505,4.370235891,4.267482631,3.769199389,3.573784105,3.329754911,3.043765606,2.873876887,,,,,,,,,,
IIASA-WiC POP,SSP1_v9_130115,USA,Population|Male|Aged65-69|Tertiary Education,million,,,,,,,,,,,,,2.0741116,3.129299691,3.297378221,3.442878122,3.65325319,3.55995832,3.642571919,3.895806982,5.674428682,6.617536525,7.255481655,7.332096206,8.186498971,9.043470882,8.943076795,9.423579138,9.711111331,9.79284671,9.880467532,,,,,,,,,,
IIASA-WiC POP,SSP1_v9_130115,USA,Population|Male|Aged70-74,million,,,,,,,,,,,,,4.159609,5.124951575,6.714830978,7.717592191,8.885600193,9.347998606,8.784346155,9.137864624,9.506275093,11.29530859,12.05682621,12.29318265,11.71097429,12.46318947,13.23235548,12.65407575,12.95151156,12.99272066,12.78031595,,,,,,,,,,
IIASA-WiC POP,SSP1_v9_130115,USA,Population|Male|Aged70-74|No Education,million,,,,,,,,,,,,,0.04758949,0.043409301,0.04660674,0.050866176,0.057995547,0.057083695,0.052716166,0.054265962,0.0521259,0.029504035,0.01160435,0.010649781,0.008686654,0.007725702,0.007258764,0.006602032,0.006846944,0.006941917,0.006883256,,,,,,,,,,
IIASA-WiC POP,SSP1_v9_130115,USA,Population|Male|Aged70-74|Primary Education,million,,,,,,,,,,,,,0.330084323,0.300325845,0.279132953,0.26629501,0.310347357,0.360770867,0.350326395,0.398899088,0.263872512,0.191505271,0.15346376,0.123946053,0.093948199,0.079129772,0.065876623,0.049332077,0.0387763,0.029258525,0.021297199,,,,,,,,,,
IIASA-WiC POP,SSP1_v9_130115,USA,Population|Male|Aged70-74|Secondary Education,million,,,,,,,,,,,,,2.479501856,2.909834341,3.536487875,4.361660807,5.311992997,5.496798259,5.004741658,5.203372259,5.440631379,5.577396538,5.44358304,5.053735203,4.399541256,4.29999982,4.212751288,3.730962331,3.545292547,3.305340947,3.021043734,,,,,,,,,,
IIASA-WiC POP,SSP1_v9_130115,USA,Population|Male|Aged70-74|Tertiary Education,million,,,,,,,,,,,,,1.302433331,1.871382088,2.852603411,3.038770198,3.205264291,3.433345785,3.376561936,3.481327315,3.749645302,5.496902744,6.448175062,7.104851611,7.208798176,8.076334178,8.946468807,8.867179308,9.360595768,9.651179267,9.731091757,,,,,,,,,,
IIASA-WiC POP,SSP1_v9_130115,USA,Population|Male|Aged75-79,million,,,,,,,,,,,,,3.161334,3.452430369,4.333419977,5.785542698,6.756461188,7.891022244,8.419528811,8.012362122,8.438494506,8.888733565,10.69061749,11.52768848,11.85034088,11.36961777,12.17102876,12.98489956,12.46670344,12.77685625,12.81720745,,,,,,,,,,
IIASA-WiC POP,SSP1_v9_130115,USA,Population|Male|Aged75-79|No Education,million,,,,,,,,,,,,,0.042966868,0.036881948,0.034237521,0.037449191,0.0416058,0.048244314,0.048274845,0.045258712,0.047336947,0.046214872,0.026569144,0.010606838,0.009862305,0.008143419,0.007321759,0.006945903,0.006370799,0.006626169,0.006716878,,,,,,,,,,
IIASA-WiC POP,SSP1_v9_130115,USA,Population|Male|Aged75-79|Primary Education,million,,,,,,,,,,,,,0.318855069,0.262367663,0.242943533,0.229849507,0.223149196,0.264403742,0.312352913,0.307708365,0.355752289,0.238786773,0.1758252,0.142855476,0.116672839,0.089347358,0.07592908,0.063701852,0.048017383,0.037822697,0.028529492,,,,,,,,,,
IIASA-WiC POP,SSP1_v9_130115,USA,Population|Male|Aged75-79|Secondary Education,million,,,,,,,,,,,,,1.865102949,2.055694687,2.453711432,3.034760235,3.80452503,4.703041018,4.93677846,4.552243,4.793715991,5.073234446,5.260505301,5.186652322,4.855900573,4.258858683,4.18851537,4.125037057,3.669131261,3.491584519,3.255028723,,,,,,,,,,
IIASA-WiC POP,SSP1_v9_130115,USA,Population|Male|Aged75-79|Tertiary Education,million,,,,,,,,,,,,,0.934409114,1.097486071,1.602527491,2.483483765,2.687181162,2.875333169,3.122122592,3.107152045,3.241689278,3.530497474,5.227717844,6.187573841,6.867905159,7.013268313,7.899262551,8.789214746,8.743183996,9.240822861,9.526932361,,,,,,,,,,
IIASA-WiC POP,SSP1_v9_130115,USA,Population|Male|Aged80-84,million,,,,,,,,,,,,,2.329546,2.333246175,2.616012211,3.376151742,4.627091629,5.525264813,6.589500783,7.167529239,6.960769578,7.472648975,8.019633096,9.823811626,10.74640252,11.18707816,10.84720746,11.71543785,12.59170823,12.12004254,12.4211375,,,,,,,,,,
IIASA-WiC POP,SSP1_v9_130115,USA,Population|Male|Aged80-84|No Education,million,,,,,,,,,,,,,0.035696384,0.029302367,0.025740194,0.024491506,0.027422056,0.031157411,0.036935295,0.037720572,0.036160465,0.0387053,0.038649502,0.022713876,0.009248522,0.008764198,0.007363504,0.006726607,0.006473306,0.005967111,0.006204211,,,,,,,,,,
IIASA-WiC POP,SSP1_v9_130115,USA,Population|Male|Aged80-84|Primary Education,million,,,,,,,,,,,,,0.296091066,0.223707633,0.188514901,0.179048733,0.173387555,0.172227956,0.208713406,0.251714199,0.253481287,0.299773087,0.205466335,0.154504282,0.127921198,0.106228612,0.082567591,0.071104335,0.060350643,0.045668095,0.035953047,,,,,,,,,,
IIASA-WiC POP,SSP1_v9_130115,USA,Population|Male|Aged80-84|Secondary Education,million,,,,,,,,,,,,,1.379645164,1.376140574,1.554546462,1.904020591,2.413121976,3.094719816,3.909408209,4.184330482,3.93780437,4.229278962,4.557879806,4.808492193,4.809340267,4.561131434,4.044641539,4.015510676,3.98631472,3.555317805,3.38279022,,,,,,,,,,
IIASA-WiC POP,SSP1_v9_130115,USA,Population|Male|Aged80-84|Tertiary Education,million,,,,,,,,,,,,,0.618113386,0.704095601,0.847210655,1.268590913,2.013160042,2.227159629,2.434443873,2.693763987,2.733323456,2.904891625,3.217637452,4.838101275,5.79989253,6.510953921,6.712634829,7.622096232,8.538569564,8.513089533,8.99619002,,,,,,,,,,
IIASA-WiC POP,SSP1_v9_130115,USA,Population|Male|Aged85-89,million,,,,,,,,,,,,,1.329068,1.43373704,1.490052738,1.736273132,2.324840683,3.301769135,4.069789488,4.992209155,5.60318886,5.614415319,6.20245133,6.845183599,8.603864861,9.620374476,10.20301664,10.0521288,11.00477305,11.88419256,11.43857693,,,,,,,,,,
IIASA-WiC POP,SSP1_v9_130115,USA,Population|Male|Aged85-89|No Education,million,,,,,,,,,,,,,0.020675455,0.020331604,0.017202019,0.015610091,0.015305479,0.01764757,0.020635513,0.025125165,0.026450168,0.026171634,0.0288982,0.029755305,0.017982662,0.007525792,0.007317617,0.006299068,0.005885679,0.005709967,0.005260423,,,,,,,,,,
IIASA-WiC POP,SSP1_v9_130115,USA,Population|Male|Aged85-89|Primary Education,million,,,,,,,,,,,,,0.182843255,0.173342766,0.135165457,0.117858769,0.115565733,0.115346493,0.118096634,0.147205662,0.18323532,0.190546007,0.232581818,0.164207005,0.126955766,0.108004963,0.091811343,0.072908861,0.064016659,0.054699843,0.041361576,,,,,,,,,,
IIASA-WiC POP,SSP1_v9_130115,USA,Population|Male|Aged85-89|Secondary Education,million,,,,,,,,,,,,,0.794251118,0.850111077,0.877767292,1.028600181,1.303946569,1.70864502,2.26279712,2.942409648,3.250188549,3.155918598,3.490489278,3.865679461,4.17799308,4.270705261,4.127916444,3.721593707,3.747991692,3.739044401,3.333858078,,,,,,,,,,
IIASA-WiC POP,SSP1_v9_130115,USA,Population|Male|Aged85-89|Tertiary Education,million,,,,,,,,,,,,,0.331298171,0.389951593,0.459917969,0.574204091,0.890022902,1.460130051,1.668260221,1.877468681,2.143314823,2.24177908,2.450482035,2.785541828,4.280933352,5.23413846,5.975971234,6.251327166,7.186879017,8.084738349,8.058096857,,,,,,,,,,
IIASA-WiC POP,SSP1_v9_130115,USA,Population|Male|Aged90-94,million,,,,,,,,,,,,,0.453952,0.6264585,0.707890169,0.775067932,0.947043138,1.331366137,1.983010807,2.547999733,3.274918167,3.856306582,4.046075696,4.66472604,5.350196767,6.986999616,8.065198156,8.793892032,8.874147219,9.798764649,10.58171015,,,,,,,,,,
IIASA-WiC POP,SSP1_v9_130115,USA,Population|Male|Aged90-94|No Education,million,,,,,,,,,,,,,0.007597104,0.009147208,0.009357276,0.008265258,0.007792779,0.007942547,0.009504251,0.011510056,0.014609988,0.01606034,0.016576554,0.019078978,0.020402447,0.012799167,0.00554958,0.005582677,0.004964218,0.004693734,0.004549688,,,,,,,,,,
IIASA-WiC POP,SSP1_v9_130115,USA,Population|Male|Aged90-94|Primary Education,million,,,,,,,,,,,,,0.074812566,0.082667021,0.081694648,0.066643926,0.060530542,0.061864402,0.06421155,0.06826235,0.088943055,0.115900456,0.125970966,0.160612886,0.117796179,0.094652043,0.083518025,0.073329094,0.060006599,0.053252951,0.045458228,,,,,,,,,,
IIASA-WiC POP,SSP1_v9_130115,USA,Population|Male|Aged90-94|Secondary Education,million,,,,,,,,,,,,,0.26913067,0.374933032,0.419845931,0.455662392,0.558826171,0.741792714,1.016601468,1.403690211,1.91383309,2.217696065,2.254236583,2.603666129,2.993735991,3.354259325,3.538247894,3.517139756,3.25015118,3.301447163,3.291975609,,,,,,,,,,
IIASA-WiC POP,SSP1_v9_130115,USA,Population|Male|Aged90-94|Tertiary Education,million,,,,,,,,,,,,,0.10241166,0.159711239,0.196992314,0.244496355,0.319893647,0.519766474,0.892693538,1.064537115,1.257532035,1.506649721,1.649291592,1.881368048,2.21826215,3.52528908,4.437882658,5.197840505,5.559025222,6.439370802,7.239726627,,,,,,,,,,
IIASA-WiC POP,SSP1_v9_130115,USA,Population|Male|Aged95-99,million,,,,,,,,,,,,,0.084962,0.147196224,0.214995255,0.258973447,0.300178456,0.39012476,0.582220236,0.920141712,1.265608761,1.745572769,2.2021575,2.469744128,3.016638593,3.659176846,5.041155736,6.092450263,6.917260938,7.083982606,7.822689479,,,,,,,,,,
IIASA-WiC POP,SSP1_v9_130115,USA,Population|Male|Aged95-99|No Education,million,,,,,,,,,,,,,0.001654081,0.002367922,0.002996722,0.003242837,0.003002359,0.002980196,0.003185362,0.00399427,0.005124841,0.006915949,0.008064827,0.008813906,0.010679571,0.012006203,0.007894484,0.003580532,0.00376098,0.003398177,0.0032096,,,,,,,,,,
IIASA-WiC POP,SSP1_v9_130115,USA,Population|Male|Aged95-99|Primary Education,million,,,,,,,,,,,,,0.017118692,0.023637388,0.02749837,0.028810923,0.02469368,0.02367778,0.02545942,0.027760677,0.031376083,0.043627691,0.060546702,0.06993488,0.094222104,0.07279887,0.061504595,0.056946392,0.052205314,0.04339177,0.038462556,,,,,,,,,,
IIASA-WiC POP,SSP1_v9_130115,USA,Population|Male|Aged95-99|Secondary Education,million,,,,,,,,,,,,,0.049139783,0.087439451,0.128756862,0.153541424,0.176066561,0.229254734,0.322192988,0.467150425,0.690313601,1.010260666,1.253469419,1.3608576,1.665772826,2.022779361,2.383524434,2.630099334,2.722410082,2.552025804,2.590351324,,,,,,,,,,
IIASA-WiC POP,SSP1_v9_130115,USA,Population|Male|Aged95-99|Tertiary Education,million,,,,,,,,,,,,,0.017049444,0.033751462,0.055743301,0.073378263,0.096415856,0.134212049,0.231382465,0.421236339,0.538794236,0.684768463,0.880076553,1.030137742,1.245964092,1.551592412,2.588232224,3.401824005,4.138884562,4.485166855,5.190665999,,,,,,,,,,
IIASA-WiC POP,SSP2_v9_130115,USA,Population,million,,,,,,,,,,,,,310.383948,322.8350387,335.7508949,348.6886725,361.0294333,372.5540098,383.2334782,393.0265653,402.3052267,411.5635388,420.9304578,429.7573504,437.6379749,444.2915377,449.5451458,453.4532413,456.212271,457.9420504,458.5600128,,,,,,,,,,
IIASA-WiC POP,SSP2_v9_130115,USA,Population|Female,million,,,,,,,,,,,,,157.244385,163.329064,169.698916,176.1566783,182.3836347,188.224088,193.6169171,198.5248752,203.1133447,207.6541192,212.2690684,216.6611422,220.6343909,224.0301324,226.7306733,228.7307132,230.1182664,230.9576558,231.242501,,,,,,,,,,
IIASA-WiC POP,SSP2_v9_130115,USA,Population|Female|Aged0-4,million,,,,,,,,,,,,,10.583318,9.897388046,10.33601208,10.58190347,10.6535433,10.74192834,10.86899669,10.90722651,10.92773976,11.01091622,11.08948806,11.10524541,11.06363014,10.97263297,10.85323932,10.73125457,10.60336817,10.44679206,10.24913651,,,,,,,,,,
IIASA-WiC POP,SSP2_v9_130115,USA,Population|Female|Aged0-4|No Education,million,,,,,,,,,,,,,10.583318,9.897388046,10.33601208,10.58190347,10.6535433,10.74192834,10.86899669,10.90722651,10.92773976,11.01091622,11.08948806,11.10524541,11.06363014,10.97263297,10.85323932,10.73125457,10.60336817,10.44679206,10.24913651,,,,,,,,,,
IIASA-WiC POP,SSP2_v9_130115,USA,Population|Female|Aged10-14,million,,,,,,,,,,,,,9.661107,10.32862665,10.92677996,10.25809429,10.67737868,10.90136159,10.95379824,11.03055703,11.14917473,11.17891447,11.1860208,11.24337002,11.28696358,11.26854107,11.19400399,11.07102068,10.92120057,10.77048293,10.61519696,,,,,,,,,,
IIASA-WiC POP,SSP2_v9_130115,USA,Population|Female|Aged10-14|No Education,million,,,,,,,,,,,,,9.661107,10.32862665,10.92677996,10.25809429,10.67737868,10.90136159,10.95379824,11.03055703,11.14917473,11.17891447,11.1860208,11.24337002,11.28696358,11.26854107,11.19400399,11.07102068,10.92120057,10.77048293,10.61519696,,,,,,,,,,
IIASA-WiC POP,SSP2_v9_130115,USA,Population|Female|Aged100+,million,,,,,,,,,,,,,0.048266,0.083233474,0.127149839,0.170172213,0.205569915,0.214840854,0.260758101,0.366798534,0.553874733,0.775343232,1.067549184,1.381116881,1.618873572,2.000892205,2.498520535,3.403391408,4.43368637,5.497137809,6.410138713,,,,,,,,,,
IIASA-WiC POP,SSP2_v9_130115,USA,Population|Female|Aged100+|No Education,million,,,,,,,,,,,,,9.92E-04,0.001563378,0.002051258,0.002400849,0.002758418,0.002552416,0.00260441,0.00241046,0.00285641,0.003640645,0.004258323,0.005347993,0.005211616,0.005687876,0.007316843,0.008423467,0.006071319,0.005078747,0.00436451,,,,,,,,,,
IIASA-WiC POP,SSP2_v9_130115,USA,Population|Female|Aged100+|Primary Education,million,,,,,,,,,,,,,0.012220701,0.017499956,0.019803031,0.020551931,0.020339154,0.017218233,0.01561895,0.015397983,0.017544384,0.020117217,0.025551443,0.032774486,0.039045909,0.049606921,0.042767096,0.046392622,0.050751421,0.05406544,0.054137501,,,,,,,,,,
IIASA-WiC POP,SSP2_v9_130115,USA,Population|Female|Aged100+|Secondary Education,million,,,,,,,,,,,,,0.030862336,0.055533746,0.087532665,0.121654278,0.146741051,0.152326432,0.180516329,0.240246802,0.330499065,0.438676663,0.605938941,0.769011688,0.857033251,1.021930367,1.242654547,1.626855698,2.038839679,2.430263407,2.729096787,,,,,,,,,,
IIASA-WiC POP,SSP2_v9_130115,USA,Population|Female|Aged100+|Tertiary Education,million,,,,,,,,,,,,,0.004191399,0.008636394,0.017762884,0.025565155,0.035731292,0.042743773,0.062018413,0.10874329,0.202974874,0.312908706,0.431800476,0.573982714,0.717582796,0.923667041,1.20578205,1.721719621,2.338023951,3.007730216,3.622539914,,,,,,,,,,
IIASA-WiC POP,SSP2_v9_130115,USA,Population|Female|Aged15-19,million,,,,,,,,,,,,,10.545028,9.729218627,10.39252699,10.99289051,10.33013751,10.74708359,10.96804251,11.01794388,11.09338098,11.21119328,11.2399032,11.23834039,11.28758669,11.32330411,11.29689579,11.2145455,11.08395105,10.926845,10.76917247,,,,,,,,,,
IIASA-WiC POP,SSP2_v9_130115,USA,Population|Female|Aged15-19|No Education,million,,,,,,,,,,,,,0.019901728,0.014186502,0.011324477,0.01070039,0.009103277,0.008856008,0.008515682,0.008120557,0.007832257,0.007637957,0.007433806,0.007289696,0.00721511,0.007159793,0.007086854,0.006995466,0.006898876,0.00680109,0.006702952,,,,,,,,,,
IIASA-WiC POP,SSP2_v9_130115,USA,Population|Female|Aged15-19|Primary Education,million,,,,,,,,,,,,,1.710133189,1.526439195,1.581308048,1.626383139,1.490804108,1.517674609,1.52016565,1.502803753,1.493557002,1.493588058,1.484664757,1.462737695,1.449635972,1.436666602,1.417552473,1.393083878,1.364527863,1.334324292,1.305171209,,,,,,,,,,
IIASA-WiC POP,SSP2_v9_130115,USA,Population|Female|Aged15-19|Secondary Education,million,,,,,,,,,,,,,8.814993083,8.18859293,8.799894461,9.355806984,8.830230124,9.220552971,9.439361179,9.507019573,9.591991719,9.709967268,9.747804639,9.768313001,9.830735604,9.879477715,9.872256463,9.814466157,9.712524311,9.585719614,9.457298308,,,,,,,,,,
IIASA-WiC POP,SSP2_v9_130115,USA,Population|Female|Aged15-19|Tertiary Education,million,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
IIASA-WiC POP,SSP2_v9_130115,USA,Population|Female|Aged20-24,million,,,,,,,,,,,,,10.516908,10.62578756,9.808475252,10.47015623,11.07415134,10.41723085,10.83350041,11.05270485,11.10116114,11.17628821,11.29381255,11.31061108,11.2977365,11.3362935,11.36152103,11.32449348,11.23175462,11.09109109,10.92435106,,,,,,,,,,
IIASA-WiC POP,SSP2_v9_130115,USA,Population|Female|Aged20-24|No Education,million,,,,,,,,,,,,,0.016986425,0.013898755,0.009639327,0.007384107,0.007251412,0.006481296,0.006695377,0.006785033,0.006768761,0.006768238,0.006792592,0.006802695,0.006794952,0.006818142,0.006833315,0.006811045,0.006755268,0.006670666,0.006570382,,,,,,,,,,
IIASA-WiC POP,SSP2_v9_130115,USA,Population|Female|Aged20-24|Primary Education,million,,,,,,,,,,,,,0.914781493,0.862313815,0.743179294,0.74225492,0.736903489,0.653360965,0.643421949,0.624598201,0.599675789,0.580885243,0.56802128,0.535221155,0.50479423,0.479307076,0.455550407,0.431513308,0.407556318,0.384249062,0.362182363,,,,,,,,,,
IIASA-WiC POP,SSP2_v9_130115,USA,Population|Female|Aged20-24|Secondary Education,million,,,,,,,,,,,,,6.325832561,6.304040943,5.745339451,6.060350826,6.337606667,5.899633608,6.07670557,6.14559402,6.123360845,6.12224981,6.149887471,6.076642755,5.991768922,5.939139229,5.884153315,5.801825452,5.696223466,5.571485912,5.438855865,,,,,,,,,,
IIASA-WiC POP,SSP2_v9_130115,USA,Population|Female|Aged20-24|Tertiary Education,million,,,,,,,,,,,,,3.25930752,3.445534046,3.310317179,3.660166381,3.992389769,3.857754985,4.106677518,4.275727598,4.371355745,4.466384918,4.56911121,4.691944479,4.794378398,4.911029048,5.014983991,5.084343677,5.121219564,5.128685455,5.116742447,,,,,,,,,,
IIASA-WiC POP,SSP2_v9_130115,USA,Population|Female|Aged25-29,million,,,,,,,,,,,,,10.744192,11.1832397,11.25197293,10.42922582,11.09108792,11.71788464,11.07332104,11.48728569,11.69519322,11.73062719,11.79775779,11.8300803,11.76104356,11.6661316,11.62718005,11.57674401,11.46442997,11.29865958,11.08801134,,,,,,,,,,
IIASA-WiC POP,SSP2_v9_130115,USA,Population|Female|Aged25-29|No Education,million,,,,,,,,,,,,,0.043075638,0.01756168,0.014349822,0.010027848,0.007681241,0.007430319,0.006620975,0.006818368,0.00689074,0.00686043,0.006848209,0.006866971,0.006826898,0.006771805,0.006749195,0.006719918,0.006654723,0.006558499,0.006436225,,,,,,,,,,
IIASA-WiC POP,SSP2_v9_130115,USA,Population|Female|Aged25-29|Primary Education,million,,,,,,,,,,,,,0.247953129,0.222931999,0.189847092,0.146269145,0.127262613,0.108665378,0.081963195,0.067112353,0.053276407,0.041132869,0.031881122,0.023255335,0.016829671,0.012837676,0.009945725,0.007828185,0.006270385,0.005140516,0.004651786,,,,,,,,,,
IIASA-WiC POP,SSP2_v9_130115,USA,Population|Female|Aged25-29|Secondary Education,million,,,,,,,,,,,,,6.272013722,6.369164132,6.238574676,5.638056941,5.854909376,6.047530065,5.596089997,5.693461096,5.693586451,5.617067107,5.568015692,5.418534269,5.232325742,5.045571646,4.894425307,4.748884467,4.588610479,4.417993251,4.24057489,,,,,,,,,,
IIASA-WiC POP,SSP2_v9_130115,USA,Population|Female|Aged25-29|Tertiary Education,million,,,,,,,,,,,,,4.18114951,4.573581895,4.809201336,4.634871886,5.101234688,5.554258876,5.388646877,5.719893875,5.941439622,6.065566784,6.191012768,6.381423723,6.505061249,6.600950473,6.716059825,6.813311436,6.862894383,6.86896731,6.836348442,,,,,,,,,,
IIASA-WiC POP,SSP2_v9_130115,USA,Population|Female|Aged30-34,million,,,,,,,,,,,,,9.760926,11.28196684,11.74422984,11.79139176,10.98227536,11.62485717,12.26508681,11.65704503,12.05702883,12.2438032,12.25976376,12.25764459,12.21797992,12.07712963,11.913817,11.80986984,11.69574012,11.52058592,11.29485983,,,,,,,,,,
IIASA-WiC POP,SSP2_v9_130115,USA,Population|Female|Aged30-34|No Education,million,,,,,,,,,,,,,0.051150683,0.045678012,0.018475581,0.015118633,0.01066237,0.008166633,0.007779527,0.00691913,0.007103931,0.007160551,0.007116389,0.007115158,0.007092134,0.007010375,0.006915578,0.00685524,0.006788991,0.00668732,0.006556294,,,,,,,,,,
IIASA-WiC POP,SSP2_v9_130115,USA,Population|Female|Aged30-34|Primary Education,million,,,,,,,,,,,,,0.199758995,0.204122763,0.178521393,0.152967882,0.119379853,0.104220974,0.089847507,0.068964983,0.057051466,0.045791968,0.035801102,0.026533781,0.019617844,0.014476298,0.011247013,0.008919711,0.007219152,0.005963957,0.005046861,,,,,,,,,,
IIASA-WiC POP,SSP2_v9_130115,USA,Population|Female|Aged30-34|Secondary Education,million,,,,,,,,,,,,,5.052773552,5.593719022,5.605825086,5.396410987,4.828048194,4.918674545,5.002945202,4.594208971,4.601376188,4.534655241,4.41489987,4.183565904,3.952937556,3.705781444,3.469284099,3.267114139,3.077551058,2.88729622,2.699935084,,,,,,,,,,
